Date,BTC_RET,ETH_RET,BTC_Open_R(-1),BTC_High_R(-1),BTC_Low_R(-1),BTC_Close_R(-1),BTC_Volume_R(-1),ETH_Open_R(-1),ETH_High_R(-1),ETH_Low_R(-1),ETH_Close_R(-1),ETH_Volume_R(-1),BTC_Open_R(-2),BTC_High_R(-2),BTC_Low_R(-2),BTC_Close_R(-2),BTC_Volume_R(-2),ETH_Open_R(-2),ETH_High_R(-2),ETH_Low_R(-2),ETH_Close_R(-2),ETH_Volume_R(-2),rbtc_ret,reth_ret,z_score,z_score(-1),z_score(-2),z_score_singel_for_lable,port_outa_z_score_singel_for_lable,speed_BTC_Close_R(-1),speed_BTC_Close_R(-2),speed_BTC_Volume_R(-1),speed_BTC_Volume_R(-2),speed_ETH_Close_R(-1),speed_ETH_Close_R(-2),speed_ETH_Volume_R(-1),speed_ETH_Volume_R(-2),rbtc_ret(-1),rbtc_ret(-2),reth_ret(-1),reth_ret(-2),rrbtc(-1),rrbtc(-2),rreth(-1),rreth(-2),up_th,lw_th,pair_trading_signal
2018-02-27,0.03462041028492213,0.010295476532552472,-0.012962922719496395,0.05560496377607094,0.01006381406749779,0.07263210586495439,0.2769873807313181,0.006931882164619596,0.03193595567416785,0.02424422345736832,0.029006528040185664,0.24136591052606016,-0.04775413980875409,-0.06359986188126598,-0.014654928239766885,-0.015116557715992629,-0.17505093037958097,-0.025689661767852034,-0.029998953521649496,0.004680219546118636,0.0051099419228730625,-0.1451380023899428,0.03462041028492213,0.010295476532552472,1.463709183134997,0.9910737258772085,-2.9720496616141974,-1.0,0.03462041028492213,7.524860951299212,-0.7381873779413559,-4.978647290458911,-0.6471496840154926,-4.941309303326856,-0.17239378228058033,14.67194830420503,-0.9440757811502628,0.07263210586495439,-0.015116557715992629,0.029006528040185664,0.0051099419228730625,7.524860951299212,-0.7381873779413559,-4.941309303326856,-0.17239378228058033,1.4978966703429455,-0.1377592814417382,-2.0
2018-02-28,-0.030552997565149287,-0.02626318896272517,0.07492382969199807,0.038520286396181325,0.07834037632125401,0.03462041028492213,-0.044116913509210876,0.029678963191298147,0.018022588619807545,0.029416427775290854,0.010295476532552472,0.004646673970887472,-0.012962922719496395,0.05560496377607094,0.01006381406749779,0.07263210586495439,0.2769873807313181,0.006931882164619596,0.03193595567416785,0.02424422345736832,0.029006528040185664,0.24136591052606016,-0.030552997565149287,-0.02626318896272517,-0.0756283496154735,1.463709183134997,0.9910737258772085,0.0,0.0,-0.9098426782003092,7.524860951299212,-0.5510734303961435,-4.978647290458911,-1.1379375627331683,-4.941309303326856,-0.6317142919655483,14.67194830420503,0.03462041028492213,0.07263210586495439,0.010295476532552472,0.029006528040185664,-0.9098426782003092,7.524860951299212,-1.1379375627331683,-4.941309303326856,1.4412773115657194,-1.8083475008463887,1.0
2018-03-01,0.05319339372337972,0.019879628136155958,0.02821845444584481,0.019423615819046836,0.014346922790551275,-0.030552997565149287,-0.004305069448221399,0.008696386971723813,-0.0068629728321534245,-0.013808099479978075,-0.02626318896272517,-0.043817368522499844,0.07492382969199807,0.038520286396181325,0.07834037632125401,0.03462041028492213,-0.044116913509210876,0.029678963191298147,0.018022588619807545,0.029416427775290854,0.010295476532552472,0.004646673970887472,0.05319339372337972,0.019879628136155958,0.9111011061223759,-0.0756283496154735,1.463709183134997,-1.0,0.05319339372337972,2.5970759982793927,-0.9098426782003092,-0.2215673500455242,-0.5510734303961435,4.504798615812287,-1.1379375627331683,9.634567098695408,-0.6317142919655483,-0.030552997565149287,0.03462041028492213,-0.02626318896272517,0.010295476532552472,2.5970759982793927,-0.9098426782003092,4.504798615812287,-1.1379375627331683,2.173757070407737,-2.1581741570043227,-1.0
2018-03-02,0.012364203326180156,-0.017595717322276716,-0.02827683488562771,-0.003381485749107016,-0.0038871381571343733,0.05319339372337972,0.0549422369683108,-0.024969982420136816,-0.011016606474331447,-0.0037468723127013215,0.019879628136155958,-0.04860543103525805,0.02821845444584481,0.019423615819046836,0.014346922790551275,-0.030552997565149287,-0.004305069448221399,0.008696386971723813,-0.0068629728321534245,-0.013808099479978075,-0.02626318896272517,-0.043817368522499844,0.012364203326180156,-0.017595717322276716,-1.3043627465640577,0.9111011061223759,-0.0756283496154735,-1.0,0.012364203326180156,0.4560425161558894,2.5970759982793927,14.250401424678449,-0.2215673500455242,-0.5052192828233717,4.504798615812287,-1.0104769792709165,9.634567098695408,0.05319339372337972,-0.030552997565149287,0.019879628136155958,-0.02626318896272517,0.4560425161558894,2.5970759982793927,-0.5052192828233717,4.504798615812287,1.231943107832938,-0.18616987420493636,-2.0
2018-03-03,0.036377885560451295,0.0004340863955869523,0.05704385080645169,0.012368484182316841,0.04804537991815061,0.012364203326180156,0.041451242348456985,0.01840155591829129,-0.004457573902777123,0.0005892738405328668,-0.017595717322276716,0.013861255371695469,-0.02827683488562771,-0.003381485749107016,-0.0038871381571343733,0.05319339372337972,0.0549422369683108,-0.024969982420136816,-0.011016606474331447,-0.0037468723127013215,0.019879628136155958,-0.04860543103525805,0.036377885560451295,0.0004340863955869523,4.67617048949014,-1.3043627465640577,0.9111011061223759,-1.0,0.036377885560451295,-0.7199724293082969,0.4560425161558894,-0.9821577679841987,14.250401424678449,0.07295310688197554,-0.5052192828233717,-12.761159792721537,-1.0104769792709165,0.012364203326180156,0.05319339372337972,-0.017595717322276716,0.019879628136155958,-0.7199724293082969,0.4560425161558894,0.07295310688197554,-0.5052192828233717,0.9371432362844143,-0.04537574023098784,1.0
2018-03-04,0.0019930384320943073,0.01102744693506641,0.011341483007791808,0.030315505881892912,0.014036809497896652,0.036377885560451295,-0.12204039716567461,-0.017267263745572414,-0.009041773429219302,0.0032671296072870337,0.0004340863955869523,-0.10296026609449249,0.05704385080645169,0.012368484182316841,0.04804537991815061,0.012364203326180156,0.041451242348456985,0.01840155591829129,-0.004457573902777123,0.0005892738405328668,-0.017595717322276716,0.013861255371695469,0.0019930384320943073,0.01102744693506641,-0.2682714458664681,4.67617048949014,-1.3043627465640577,0.0,0.0,-3.530343908832749,-0.7199724293082969,15.062767238849275,-0.9821577679841987,-0.45644107162380276,0.07295310688197554,5.557776681068616,-12.761159792721537,0.036377885560451295,0.012364203326180156,0.0004340863955869523,-0.017595717322276716,-3.530343908832749,-0.7199724293082969,-0.45644107162380276,0.07295310688197554,1.4192359865198194,-1.0547990509363114,0.0
2018-03-05,0.005272501204946822,-0.014992832218705066,0.03562453148417544,-0.00135325425245858,0.012151822693520886,0.0019930384320943073,-0.0906380858801058,-0.0006128372519557113,-0.0005803039620486672,-0.017454185288292012,0.01102744693506641,-0.0008414977394352041,0.011341483007791808,0.030315505881892912,0.014036809497896652,0.036377885560451295,-0.12204039716567461,-0.017267263745572414,-0.009041773429219302,0.0032671296072870337,0.0004340863955869523,-0.10296026609449249,0.005272501204946822,-0.014992832218705066,-0.29692752455599236,-0.2682714458664681,4.67617048949014,0.0,0.0,-1.4866727439594478,-3.530343908832749,-0.9347620952263515,15.062767238849275,-24.816259624683205,-0.45644107162380276,-0.8823164885213926,5.557776681068616,0.0019930384320943073,0.036377885560451295,0.01102744693506641,0.0004340863955869523,-1.4866727439594478,-3.530343908832749,-24.816259624683205,-0.45644107162380276,0.377131952334717,-0.5570982404402001,2.0
2018-03-06,-0.06855429544313296,-0.04302883891829412,0.003044166403784576,0.016633949455173935,0.02763990912858527,0.005272501204946822,0.06317894186746642,0.012450605945315107,0.0022696822114394166,0.01575664037315505,-0.014992832218705066,0.1181137259147198,0.03562453148417544,-0.00135325425245858,0.012151822693520886,0.0019930384320943073,-0.0906380858801058,-0.0006128372519557113,-0.0005803039620486672,-0.017454185288292012,0.01102744693506641,-0.0008414977394352041,-0.06855429544313296,-0.04302883891829412,-0.1848353570412256,-0.29692752455599236,-0.2682714458664681,0.0,0.0,-2.7408341052877803,-1.4866727439594478,5.595317199987302,-0.9347620952263515,-1.0966895182745342,-24.816259624683205,141.52618231663232,-0.8823164885213926,0.005272501204946822,0.0019930384320943073,-0.014992832218705066,0.01102744693506641,-2.7408341052877803,-1.4866727439594478,-1.0966895182745342,-24.816259624683205,1.4772136076984907,-2.860489166898361,1.0
2018-03-07,-0.0755415215926486,-0.07848695454027577,-0.00280087233844728,-0.017429790142643342,-0.06550219421269898,-0.06855429544313296,0.056215171491040605,-0.015030341692128912,-0.018510859188133888,-0.05106967412639185,-0.04302883891829412,0.023481803104419274,0.003044166403784576,0.016633949455173935,0.02763990912858527,0.005272501204946822,0.06317894186746642,0.012450605945315107,0.0022696822114394166,0.01575664037315505,-0.014992832218705066,0.1181137259147198,-0.0755415215926486,-0.07848695454027577,-0.22183680144844312,-0.1848353570412256,-0.29692752455599236,0.0,0.0,-9.50962270723328,-2.7408341052877803,-0.9350501122914867,5.595317199987302,-1.7924931175615089,-1.0966895182745342,-0.9943323016131743,141.52618231663232,-0.06855429544313296,0.005272501204946822,-0.04302883891829412,-0.014992832218705066,-9.50962270723328,-2.7408341052877803,-1.7924931175615089,-1.0966895182745342,-0.7139504278728046,-1.8140062048718864,1.0
2018-03-08,-0.0572531755818666,-0.06407146591767099,-0.06053853813426546,-0.049616927570770075,-0.09371157586780265,-0.0755415215926486,0.2877182559279836,-0.043974317421379694,-0.03303989194890988,-0.1029520170068976,-0.07848695454027577,0.11957878910166997,-0.00280087233844728,-0.017429790142643342,-0.06550219421269898,-0.06855429544313296,0.056215171491040605,-0.015030341692128912,-0.018510859188133888,-0.05106967412639185,-0.04302883891829412,0.023481803104419274,-0.0572531755818666,-0.06407146591767099,-0.2244023080972108,-0.22183680144844312,-0.1848353570412256,0.0,0.0,-1.0072790179613993,-9.50962270723328,-38.36208873884948,-0.9350501122914867,-0.5593197873318095,-1.7924931175615089,-6.107884042637179,-0.9943323016131743,-0.0755415215926486,-0.06855429544313296,-0.07848695454027577,-0.04302883891829412,-1.0072790179613993,-9.50962270723328,-0.5593197873318095,-1.7924931175615089,-0.4964177690419686,-1.3432204536103367,-2.0
2018-03-09,-0.006116008644050375,0.03451624340431536,-0.07890298226714632,-0.07155858999725517,-0.036756663732246286,-0.0572531755818666,-0.18320487809817576,-0.07803902022045517,-0.06279012430558872,-0.04181146002275249,-0.06407146591767099,-0.13044830539529717,-0.06053853813426546,-0.049616927570770075,-0.09371157586780265,-0.0755415215926486,0.2877182559279836,-0.043974317421379694,-0.03303989194890988,-0.1029520170068976,-0.07848695454027577,0.11957878910166997,-0.006116008644050375,0.03451624340431536,-0.28361871316997866,-0.2244023080972108,-0.22183680144844312,0.0,0.0,-3.3753005724347807,-1.0072790179613993,-1.3974471294946593,-38.36208873884948,-1.2228824460390673,-0.5593197873318095,-1.510921993903736,-6.107884042637179,-0.0572531755818666,-0.0755415215926486,-0.06407146591767099,-0.07848695454027577,-3.3753005724347807,-1.0072790179613993,-1.2228824460390673,-0.5593197873318095,-0.4507480038149393,-0.9226556944674739,-2.0
2018-03-10,-0.050500379066334866,-0.057655477552551515,-0.05393691534330525,-0.06711578877672064,-0.08813745622222591,-0.006116008644050375,0.21125542309936085,-0.0669346178423269,-0.057654334299961696,-0.06903785040776222,0.03451624340431536,0.1804676515880772,-0.07890298226714632,-0.07155858999725517,-0.036756663732246286,-0.0572531755818666,-0.18320487809817576,-0.07803902022045517,-0.06279012430558872,-0.04181146002275249,-0.06407146591767099,-0.13044830539529717,-0.050500379066334866,-0.057655477552551515,-0.22080256012536753,-0.28361871316997866,-0.2244023080972108,0.0,0.0,2.6893374665443397,-3.3753005724347807,0.3154782207194282,-1.3974471294946593,7.377727413849106,-1.2228824460390673,0.13991284416517513,-1.510921993903736,-0.006116008644050375,-0.0572531755818666,0.03451624340431536,-0.06407146591767099,2.6893374665443397,-3.3753005724347807,7.377727413849106,-1.2228824460390673,-0.5428998503287513,-0.7297048111568459,-2.0
2018-03-11,0.08037783474086391,0.05306377124732298,-0.006808570756120735,0.0068633323092839316,0.03705372152959918,-0.050500379066334866,-0.38118083533701497,0.039822088110036846,0.025886092754257906,0.05336775097623647,-0.057655477552551515,-0.31350365607847264,-0.05393691534330525,-0.06711578877672064,-0.08813745622222591,-0.006116008644050375,0.21125542309936085,-0.0669346178423269,-0.057654334299961696,-0.06903785040776222,0.03451624340431536,0.1804676515880772,0.08037783474086391,0.05306377124732298,-0.17471659319731023,-0.22080256012536753,-0.28361871316997866,0.0,0.0,-9.125028435350755,2.6893374665443397,0.3024692991462854,0.3154782207194282,0.7354657934762547,7.377727413849106,0.14841217152170283,0.13991284416517513,-0.050500379066334866,-0.006116008644050375,-0.057655477552551515,0.03451624340431536,-9.125028435350755,2.6893374665443397,0.7354657934762547,7.377727413849106,3.461168207621291,-2.6420166843967157,1.0
